User ID,Product Code,Payment Status,Coupon code,Lead Registered Time,Sales Date,Source,Product Amount with GST,Payment Mode,Currency  Code,Transaction Bank
user9126,Product8,Initiated,,"Jun 18, 2022 05:06 pm","Jun 18, 2022",Influencer,59,,USD,
user9126,Product8,Initiated,,"Jun 18, 2022 05:06 pm","Jun 18, 2022",Influencer,59,,USD,
user9117,Product3,Initiated,,"Jun 18, 2022 04:54 pm","Jun 18, 2022",Direct,1999,,INR,
user9127,Product4,Initiated,,"Jun 18, 2022 04:50 pm","Jun 18, 2022",Direct,2022,,INR,
user9118,Product29,Initiated,Coupon26,"Jun 18, 2022 04:39 pm","Jun 18, 2022",Direct,499,,INR,
user9129,Product35,Initiated,,"Jun 18, 2022 04:33 pm","Jun 18, 2022",Direct,499,,INR,
user9119,Product4,Initiated,,"Jun 18, 2022 04:22 pm","Jun 18, 2022",Direct,2022,,INR,
user9130,Product2,Initiated,,"Jun 18, 2022 03:41 pm","Jun 18, 2022",Direct,999,,INR,
user6380,Product8,Initiated,,"Jun 18, 2022 03:26 pm","Jun 18, 2022",Direct,59,,USD,
user9131,Product8,Initiated,,"Jun 18, 2022 03:14 pm","Jun 18, 2022",Influencer,499,,INR,
user9132,Product127,paid,,"Jun 18, 2022 05:38 pm","Jun 18, 2022",Direct,499,upi,INR,NA
user9133,Product39,paid,,"Jun 18, 2022 05:35 pm","Jun 18, 2022",Influencer,499,upi,INR,NA
user9135,Product4,Initiated,,"Jun 18, 2022 05:20 pm","Jun 18, 2022",Direct,2022,,INR,
user4941,Product60,Initiated,,"Jun 18, 2022 05:19 pm","Jun 18, 2022",Direct,499,,INR,
user9136,Product80,paid,,"Jun 18, 2022 04:52 pm","Jun 18, 2022",Direct,499,upi,INR,NA
user2474,Product3,Initiated,,"Jun 18, 2022 04:41 pm","Jun 18, 2022",Direct,1999,,INR,
user9112,Product8,paid,,"Jun 18, 2022 04:28 pm","Jun 18, 2022",Direct,499,upi,INR,NA
user6559,Product66,Initiated,,"Jun 18, 2022 04:26 pm","Jun 18, 2022",Influencer,499,,INR,
user9139,Product17,Initiated,,"Jun 18, 2022 04:16 pm","Jun 18, 2022",Direct,499,,INR,
user9139,Product17,paid,,"Jun 18, 2022 04:10 pm","Jun 18, 2022",Direct,499,upi,INR,NA
user9139,Product17,Initiated,,"Jun 18, 2022 04:07 pm","Jun 18, 2022",Direct,499,,INR,
user5977,Product5,Initiated,,"Jun 18, 2022 03:50 pm","Jun 18, 2022",Direct,1999,,INR,
user9141,Product8,Initiated,,"Jun 18, 2022 03:46 pm","Jun 18, 2022",Influencer,59,,USD,
user6380,Product8,Initiated,,"Jun 18, 2022 03:44 pm","Jun 18, 2022",Direct,59,,USD,
user6380,Product24,Initiated,,"Jun 18, 2022 03:42 pm","Jun 18, 2022",Direct,49,,USD,
user9131,Product8,Initiated,,"Jun 18, 2022 03:14 pm","Jun 18, 2022",Influencer,499,,INR,
user9142,Product4,Initiated,,"Jun 18, 2022 03:06 pm","Jun 18, 2022",Direct,2022,,INR,
user9143,Product18,Initiated,,"Jun 18, 2022 03:06 pm","Jun 18, 2022",Direct,1999,,INR,
user9143,Product18,Initiated,,"Jun 18, 2022 03:05 pm","Jun 18, 2022",Direct,1999,,INR,
user9144,Product8,Initiated,,"Jun 18, 2022 03:55 pm","Jun 18, 2022",Influencer,499,,INR,
user6380,Product11,Initiated,,"Jun 18, 2022 03:47 pm","Jun 18, 2022",Direct,49,,USD,
user6380,Product105,Initiated,,"Jun 18, 2022 03:41 pm","Jun 18, 2022",Direct,69,,USD,
user9145,Product8,Initiated,,"Jun 18, 2022 03:28 pm","Jun 18, 2022",Influencer,499,,INR,
user9146,Product9,paid,,"Jun 18, 2022 03:27 pm","Jun 18, 2022",Direct,999,wallet,INR,NA
user9147,Product39,Initiated,,"Jun 18, 2022 03:02 pm","Jun 18, 2022",Direct,499,,INR,
user8918,Product4,Initiated,,"Jun 18, 2022 02:54 pm","Jun 18, 2022",Direct,2022,,INR,
user9149,Product8,Initiated,,"Jun 18, 2022 02:34 pm","Jun 18, 2022",Influencer,499,,INR,
user6380,Product8,Initiated,,"Jun 18, 2022 02:25 pm","Jun 18, 2022",Influencer,59,,USD,
user9150,Product39,paid,,"Jun 18, 2022 02:21 pm","Jun 18, 2022",Influencer,499,upi,INR,NA
user9152,Product39,Initiated,,"Jun 18, 2022 02:10 pm","Jun 18, 2022",Direct,499,,INR,
user9152,Product39,Initiated,,"Jun 18, 2022 02:09 pm","Jun 18, 2022",Direct,499,,INR,
user9150,Product8,Initiated,,"Jun 18, 2022 12:57 pm","Jun 18, 2022",Influencer,499,,INR,
user9152,Product39,Initiated,,"Jun 18, 2022 12:55 pm","Jun 18, 2022",Direct,499,,INR,
user9150,Product39,Initiated,,"Jun 18, 2022 12:54 pm","Jun 18, 2022",Direct,499,,INR,
user9154,Product59,Initiated,,"Jun 18, 2022 12:46 pm","Jun 18, 2022",Influencer,499,,INR,
user9152,Product39,Initiated,,"Jun 18, 2022 12:38 pm","Jun 18, 2022",Direct,499,,INR,
user9156,Product8,Initiated,,"Jun 18, 2022 12:11 pm","Jun 18, 2022",Influencer,59,,USD,
user9157,Product98,Initiated,,"Jun 18, 2022 12:09 pm","Jun 18, 2022",Direct,499,,INR,
user9071,Product3,Initiated,,"Jun 18, 2022 02:47 pm","Jun 18, 2022",Direct,1999,,INR,
user9152,Product39,Initiated,,"Jun 18, 2022 02:46 pm","Jun 18, 2022",Direct,499,,INR,
user9152,Product39,paid,,"Jun 18, 2022 02:43 pm","Jun 18, 2022",Direct,499,upi,INR,NA
user3954,Product8,Initiated,,"Jun 18, 2022 02:32 pm","Jun 18, 2022",Influencer,499,,INR,
user9160,Product8,Initiated,,"Jun 18, 2022 02:30 pm","Jun 18, 2022",Influencer,499,,INR,
user9161,Product39,Initiated,,"Jun 18, 2022 02:24 pm","Jun 18, 2022",Direct,499,,INR,
user9152,Product39,Initiated,,"Jun 18, 2022 02:13 pm","Jun 18, 2022",Direct,499,,INR,
user6380,Product8,Initiated,,"Jun 18, 2022 02:11 pm","Jun 18, 2022",Direct,59,,USD,
user9163,Product3,Initiated,,"Jun 18, 2022 02:07 pm","Jun 18, 2022",Direct,1999,,INR,
user9164,Product8,Initiated,,"Jun 18, 2022 01:51 pm","Jun 18, 2022",Influencer,499,,INR,
user9048,Product80,Initiated,,"Jun 18, 2022 01:31 pm","Jun 18, 2022",Email,499,,INR,
user9048,Product80,Initiated,,"Jun 18, 2022 01:26 pm","Jun 18, 2022",Email,499,,INR,
user8658,Product23,Initiated,,"Jun 18, 2022 01:02 pm","Jun 18, 2022",Direct,499,,INR,
user9166,Product137,paid,,"Jun 18, 2022 01:02 pm","Jun 18, 2022",Direct,499,card,INR,NA
user9168,Product8,Initiated,,"Jun 18, 2022 12:53 pm","Jun 18, 2022",Influencer,499,,INR,
user8658,Product23,Initiated,,"Jun 18, 2022 12:50 pm","Jun 18, 2022",Direct,499,,INR,
user8644,Product28,Initiated,,"Jun 18, 2022 12:07 pm","Jun 18, 2022",Direct,2999,,INR,
user9170,Product4,Initiated,,"Jun 18, 2022 12:07 pm","Jun 18, 2022",Direct,2022,,INR,
user9171,Product10,Initiated,,"Jun 18, 2022 12:07 pm","Jun 18, 2022",Direct,999,,INR,
user9172,Product24,paid,,"Jun 18, 2022 11:51 am","Jun 18, 2022",Direct,499,upi,INR,NA
user9071,Product3,Initiated,,"Jun 18, 2022 02:48 pm","Jun 18, 2022",Direct,1999,,INR,
user6380,Product8,Initiated,,"Jun 18, 2022 02:36 pm","Jun 18, 2022",Direct,59,,USD,
user6380,Product8,Initiated,,"Jun 18, 2022 02:33 pm","Jun 18, 2022",Influencer,59,,USD,
user9173,Product55,Initiated,,"Jun 18, 2022 02:10 pm","Jun 18, 2022",Influencer,499,,INR,
user9173,Product55,paid,,"Jun 18, 2022 02:06 pm","Jun 18, 2022",Influencer,499,upi,INR,NA
user9174,Product4,Initiated,,"Jun 18, 2022 01:32 pm","Jun 18, 2022",Direct,2022,,INR,
user9175,Product24,paid,,"Jun 18, 2022 01:11 pm","Jun 18, 2022",Direct,499,card,INR,NA
user9168,Product8,Initiated,,"Jun 18, 2022 12:53 pm","Jun 18, 2022",Influencer,499,,INR,
user8618,Product26,Initiated,,"Jun 18, 2022 12:42 pm","Jun 18, 2022",Influencer,499,,INR,
user8644,Product28,Initiated,,"Jun 18, 2022 12:05 pm","Jun 18, 2022",Direct,2999,,INR,
user9179,Product10,paid,,"Jun 18, 2022 11:51 am","Jun 18, 2022",Direct,999,upi,INR,NA
user9181,Product3,Initiated,,"Jun 18, 2022 11:46 am","Jun 18, 2022",Direct,1999,,INR,
user5390,Product48,Initiated,,"Jun 18, 2022 11:50 am","Jun 18, 2022",Paid,499,,INR,
user8645,Product69,paid,,"Jun 18, 2022 11:49 am","Jun 18, 2022",Direct,499,upi,INR,NA
user9183,Product104,Initiated,,"Jun 18, 2022 11:38 am","Jun 18, 2022",Direct,499,,INR,
user9184,Product8,Initiated,Coupon4,"Jun 18, 2022 11:34 am","Jun 18, 2022",Influencer,499,,INR,
user9185,Product39,Initiated,Coupon1,"Jun 18, 2022 11:08 am","Jun 18, 2022",Email,374,,INR,
user9185,Product39,Initiated,Coupon1,"Jun 18, 2022 11:08 am","Jun 18, 2022",Email,374,,INR,
user3956,Product8,Initiated,,"Jun 18, 2022 11:03 am","Jun 18, 2022",Direct,499,,INR,
user6380,Product34,Initiated,,"Jun 18, 2022 10:47 am","Jun 18, 2022",Direct,59,,USD,
user9188,Product18,Initiated,,"Jun 18, 2022 10:42 am","Jun 18, 2022",Direct,1999,,INR,
user9188,Product18,Initiated,,"Jun 18, 2022 10:41 am","Jun 18, 2022",Direct,1999,,INR,
user5977,Product5,Initiated,,"Jun 18, 2022 10:22 am","Jun 18, 2022",Direct,1999,,INR,
user4838,Product4,Initiated,,"Jun 18, 2022 10:11 am","Jun 18, 2022",Direct,2022,,INR,
user5977,Product5,Initiated,,"Jun 18, 2022 10:08 am","Jun 18, 2022",Direct,1999,,INR,
user9191,Product16,paid,,"Jun 18, 2022 09:53 am","Jun 18, 2022",Direct,499,upi,INR,NA
user9193,Product4,Initiated,,"Jun 18, 2022 09:43 am","Jun 18, 2022",Direct,2022,,INR,
user7931,Product58,Initiated,,"Jun 18, 2022 09:28 am","Jun 18, 2022",Direct,990,,INR,
user6854,Product21,paid,Coupon81,"Jun 18, 2022 09:28 am","Jun 18, 2022",Direct,449,upi,INR,NA
user9194,Product8,Initiated,,"Jun 18, 2022 09:27 am","Jun 18, 2022",Influencer,499,,INR,
user9194,Product8,Initiated,,"Jun 18, 2022 09:27 am","Jun 18, 2022",Influencer,499,,INR,
user9195,Product2,Initiated,,"Jun 18, 2022 09:24 am","Jun 18, 2022",Direct,999,,INR,
user9196,Product9,paid,,"Jun 18, 2022 09:23 am","Jun 18, 2022",Direct,999,upi,INR,NA
user8644,Product28,Initiated,,"Jun 18, 2022 12:04 pm","Jun 18, 2022",Direct,2999,,INR,
user9198,Product31,Initiated,,"Jun 18, 2022 11:40 am","Jun 18, 2022",Direct,499,,INR,
user9185,Product39,paid,Coupon1,"Jun 18, 2022 11:08 am","Jun 18, 2022",Email,374,upi,INR,NA
user9028,Product8,Initiated,,"Jun 18, 2022 10:35 am","Jun 18, 2022",Influencer,499,,INR,
user9200,Product8,Initiated,,"Jun 18, 2022 10:31 am","Jun 18, 2022",Influencer,499,,INR,
user4838,Product4,paid,,"Jun 18, 2022 10:12 am","Jun 18, 2022",Direct,2022,upi,INR,NA
user9202,Product4,paid,,"Jun 18, 2022 10:12 am","Jun 18, 2022",Direct,2022,upi,INR,NA
user4838,Product4,Initiated,,"Jun 18, 2022 10:11 am","Jun 18, 2022",Direct,2022,,INR,
user9203,Product29,paid,,"Jun 18, 2022 09:49 am","Jun 18, 2022",Direct,499,upi,INR,NA
user6105,Product25,Initiated,Coupon13,"Jun 18, 2022 09:35 am","Jun 18, 2022",Influencer,750,,INR,
user9204,Product100,paid,,"Jun 18, 2022 09:30 am","Jun 18, 2022",Email,499,upi,INR,NA
user5947,Product1,Initiated,Coupon9,"Jun 18, 2022 09:17 am","Jun 18, 2022",Direct,2000,,INR,
user9205,Product8,Initiated,,"Jun 18, 2022 08:37 am","Jun 18, 2022",Influencer,499,,INR,
user9206,Product9,Initiated,,"Jun 18, 2022 08:30 am","Jun 18, 2022",Direct,999,,INR,
user9207,Product4,Initiated,,"Jun 18, 2022 11:27 am","Jun 18, 2022",Direct,2022,,INR,
user9208,Product25,Initiated,,"Jun 18, 2022 11:09 am","Jun 18, 2022",Influencer,499,,INR,
user9209,Product8,Initiated,,"Jun 18, 2022 11:01 am","Jun 18, 2022",Influencer,499,,INR,
user9212,Product8,Initiated,,"Jun 18, 2022 10:52 am","Jun 18, 2022",Influencer,499,,INR,
user6380,Product34,Initiated,,"Jun 18, 2022 10:47 am","Jun 18, 2022",Direct,59,,USD,
user9213,Product1,Initiated,Coupon9,"Jun 18, 2022 10:46 am","Jun 18, 2022",Direct,2000,,USD,
user9214,Product8,Initiated,,"Jun 18, 2022 10:39 am","Jun 18, 2022",Influencer,499,,INR,
user9215,Product8,Initiated,,"Jun 18, 2022 10:36 am","Jun 18, 2022",Influencer,499,,INR,
user9200,Product8,Initiated,Coupon82,"Jun 18, 2022 10:31 am","Jun 18, 2022",Influencer,499,,INR,
user9216,Product8,Initiated,,"Jun 18, 2022 10:22 am","Jun 18, 2022",Influencer,499,,INR,
user9217,Product4,Initiated,,"Jun 18, 2022 10:09 am","Jun 18, 2022",Direct,2022,,INR,
user9208,Product8,Initiated,,"Jun 18, 2022 10:09 am","Jun 18, 2022",Influencer,499,,INR,
user9218,Product6,Initiated,,"Jun 18, 2022 09:48 am","Jun 18, 2022",Direct,899,,INR,
user9219,Product8,Initiated,,"Jun 18, 2022 09:44 am","Jun 18, 2022",Influencer,499,,INR,
user9220,Product71,paid,,"Jun 18, 2022 09:36 am","Jun 18, 2022",Email,499,upi,INR,NA
user9221,Product72,Initiated,,"Jun 18, 2022 09:26 am","Jun 18, 2022",Influencer,499,,INR,
user9222,Product5,paid,,"Jun 18, 2022 08:52 am","Jun 18, 2022",Direct,1999,card,INR,NA
user6854,Product75,paid,,"Jun 18, 2022 08:51 am","Jun 18, 2022",Direct,499,upi,INR,NA
user9205,Product8,Initiated,,"Jun 18, 2022 08:37 am","Jun 18, 2022",Influencer,499,,INR,
user9224,Product4,Initiated,,"Jun 18, 2022 08:22 am","Jun 18, 2022",Direct,2022,,INR,
user9225,Product7,Initiated,,"Jun 18, 2022 08:17 am","Jun 18, 2022",Direct,499,,INR,
user9226,Product3,Initiated,,"Jun 18, 2022 08:15 am","Jun 18, 2022",Direct,1999,,INR,
user9225,Product45,paid,,"Jun 18, 2022 08:15 am","Jun 18, 2022",Direct,499,upi,INR,NA
user9225,Product45,Initiated,,"Jun 18, 2022 08:15 am","Jun 18, 2022",Direct,499,,INR,
user9228,Product4,Initiated,,"Jun 18, 2022 07:56 am","Jun 18, 2022",Direct,2022,,INR,
user9229,Product2,Initiated,,"Jun 18, 2022 07:40 am","Jun 18, 2022",Direct,999,,INR,
user9230,Product87,paid,,"Jun 18, 2022 07:23 am","Jun 18, 2022",Influencer,499,upi,INR,NA
user9231,Product10,Initiated,,"Jun 18, 2022 06:45 am","Jun 18, 2022",Direct,999,,INR,
user9232,Product4,Initiated,,"Jun 18, 2022 04:09 am","Jun 17, 2022",Direct,2022,,INR,
user9234,Product8,Initiated,,"Jun 18, 2022 02:08 am","Jun 17, 2022",Influencer,499,,INR,
user9236,Product4,Initiated,,"Jun 18, 2022 01:03 am","Jun 17, 2022",Direct,2022,,INR,
user9238,Product88,paid,,"Jun 18, 2022 12:23 am","Jun 17, 2022",Email,499,upi,INR,NA
user9240,Product3,Initiated,,"Jun 18, 2022 12:09 am","Jun 17, 2022",Direct,1999,,INR,
user9238,Product96,paid,,"Jun 18, 2022 12:05 am","Jun 17, 2022",Email,499,upi,INR,NA
user9241,Product29,Initiated,,"Jun 18, 2022 12:00 am","Jun 17, 2022",Direct,499,,INR,
user9242,Product75,Initiated,,"Jun 17, 2022 11:54 pm","Jun 17, 2022",Direct,499,,INR,
user9243,Product9,Initiated,,"Jun 17, 2022 11:54 pm","Jun 17, 2022",Direct,999,,INR,
user9244,Product4,Initiated,,"Jun 17, 2022 11:24 pm","Jun 17, 2022",Direct,2022,,INR,
user7731,Product37,Initiated,Coupon83,"Jun 18, 2022 07:43 am","Jun 18, 2022",Direct,499,,INR,
user8205,Product8,Initiated,,"Jun 18, 2022 07:23 am","Jun 18, 2022",Influencer,499,,INR,
user9247,Product8,Initiated,,"Jun 18, 2022 04:03 am","Jun 17, 2022",Influencer,499,,INR,
user9248,Product10,Initiated,,"Jun 18, 2022 03:17 am","Jun 17, 2022",Direct,999,,INR,
user6445,Product4,Initiated,,"Jun 18, 2022 02:27 am","Jun 17, 2022",Direct,2022,,INR,
user9249,Product21,paid,,"Jun 18, 2022 01:46 am","Jun 17, 2022",Direct,499,upi,INR,NA
user9250,Product9,Initiated,,"Jun 18, 2022 01:36 am","Jun 17, 2022",Direct,999,,INR,
user9251,Product21,Initiated,,"Jun 18, 2022 01:29 am","Jun 17, 2022",Direct,499,,INR,
user9251,Product21,Initiated,,"Jun 18, 2022 01:28 am","Jun 17, 2022",Direct,499,,INR,
user9252,Product67,Initiated,,"Jun 18, 2022 01:17 am","Jun 17, 2022",Direct,499,,INR,
user9253,Product2,Initiated,,"Jun 18, 2022 01:03 am","Jun 17, 2022",Direct,999,,INR,
user9255,Product39,Initiated,,"Jun 18, 2022 12:34 am","Jun 17, 2022",Direct,499,,INR,
user9238,Product82,paid,,"Jun 18, 2022 12:20 am","Jun 17, 2022",Email,499,upi,INR,NA
user9238,Product26,paid,,"Jun 18, 2022 12:14 am","Jun 17, 2022",Email,499,upi,INR,NA
user9256,Product3,paid,,"Jun 18, 2022 12:14 am","Jun 17, 2022",Direct,1999,upi,INR,NA
user9257,Product3,Initiated,,"Jun 18, 2022 12:04 am","Jun 17, 2022",Direct,1999,,INR,
user9252,Product67,Initiated,,"Jun 17, 2022 11:50 pm","Jun 17, 2022",Direct,499,,INR,
user9258,Product4,paid,,"Jun 17, 2022 11:38 pm","Jun 17, 2022",Direct,2022,upi,INR,NA
user9259,Product8,paid,,"Jun 17, 2022 11:34 pm","Jun 17, 2022",Influencer,499,upi,INR,NA
user9260,Product8,Initiated,,"Jun 17, 2022 11:29 pm","Jun 17, 2022",Influencer,499,,INR,
user9225,Product7,Initiated,,"Jun 17, 2022 11:28 pm","Jun 17, 2022",Direct,499,,INR,
user5946,Product1,Initiated,Coupon1,"Jun 17, 2022 11:28 pm","Jun 17, 2022",Direct,2999,,INR,
user5946,Product1,Initiated,Coupon1,"Jun 17, 2022 11:21 pm","Jun 17, 2022",Direct,2999,,INR,
user9261,Product16,paid,,"Jun 17, 2022 11:17 pm","Jun 17, 2022",Email,499,upi,INR,NA
user9225,Product51,Initiated,,"Jun 17, 2022 11:15 pm","Jun 17, 2022",Direct,499,,INR,
user9262,Product3,Initiated,,"Jun 17, 2022 11:14 pm","Jun 17, 2022",Direct,1999,,INR,
user9263,Product68,paid,,"Jun 17, 2022 11:11 pm","Jun 17, 2022",Email,499,upi,INR,NA
user9264,Product8,Initiated,,"Jun 17, 2022 11:05 pm","Jun 17, 2022",Direct,499,,INR,
user9265,Product101,Initiated,,"Jun 18, 2022 06:07 am","Jun 18, 2022",Influencer,499,,INR,
user9266,Product88,paid,,"Jun 18, 2022 06:03 am","Jun 18, 2022",Email,499,upi,INR,NA
user9267,Product8,Initiated,,"Jun 18, 2022 03:58 am","Jun 17, 2022",Influencer,499,,INR,
user9268,Product80,Initiated,,"Jun 18, 2022 02:03 am","Jun 17, 2022",Influencer,499,,INR,
user9268,Product80,Initiated,,"Jun 18, 2022 02:03 am","Jun 17, 2022",Influencer,499,,INR,
user9269,Product9,Initiated,,"Jun 18, 2022 01:22 am","Jun 17, 2022",Direct,999,,INR,
user9179,Product10,Initiated,,"Jun 18, 2022 12:46 am","Jun 17, 2022",Direct,999,,INR,
user9270,Product10,Initiated,,"Jun 18, 2022 12:40 am","Jun 17, 2022",Direct,999,,INR,
user9238,Product108,paid,,"Jun 18, 2022 12:08 am","Jun 17, 2022",Email,499,upi,INR,NA
user9274,Product9,paid,,"Jun 18, 2022 12:06 am","Jun 17, 2022",Direct,999,wallet,INR,NA
user9240,Product3,Initiated,,"Jun 18, 2022 12:05 am","Jun 17, 2022",Direct,1999,,INR,
user9241,Product34,Initiated,,"Jun 18, 2022 12:01 am","Jun 17, 2022",Direct,499,,INR,
user9252,Product67,Initiated,,"Jun 17, 2022 11:54 pm","Jun 17, 2022",Direct,499,,INR,
user5946,Product1,paid,Coupon1,"Jun 17, 2022 11:35 pm","Jun 17, 2022",Paid,2999,cardless_emi,INR,NA
user9276,Product30,paid,,"Jun 17, 2022 11:31 pm","Jun 17, 2022",Direct,499,card,INR,NA
user9277,Product48,Initiated,,"Jun 17, 2022 11:30 pm","Jun 17, 2022",Influencer,499,,INR,
user5946,Product1,Initiated,Coupon1,"Jun 17, 2022 11:20 pm","Jun 17, 2022",Direct,2999,,INR,
user9258,Product4,Initiated,,"Jun 17, 2022 11:15 pm","Jun 17, 2022",Direct,2022,,INR,
user9278,Product26,Initiated,,"Jun 17, 2022 11:15 pm","Jun 17, 2022",Influencer,499,,INR,
user9279,Product26,Initiated,,"Jun 17, 2022 11:09 pm","Jun 17, 2022",Influencer,499,,INR,
user4838,Product4,Initiated,,"Jun 17, 2022 11:06 pm","Jun 17, 2022",Direct,2022,,INR,
user9280,Product4,Initiated,,"Jun 17, 2022 11:01 pm","Jun 17, 2022",Direct,2022,,INR,
user753,Product4,Initiated,,"Jun 17, 2022 10:50 pm","Jun 17, 2022",Direct,2022,,INR,
user9281,Product53,paid,,"Jun 17, 2022 11:19 pm","Jun 17, 2022",Email,499,upi,INR,NA
user9279,Product26,Initiated,,"Jun 17, 2022 11:09 pm","Jun 17, 2022",Influencer,499,,INR,
user9283,Product9,paid,,"Jun 17, 2022 10:48 pm","Jun 17, 2022",Direct,999,upi,INR,NA
user9286,Product45,paid,,"Jun 17, 2022 10:30 pm","Jun 17, 2022",Email,499,upi,INR,NA
user4729,Product8,Initiated,,"Jun 17, 2022 10:28 pm","Jun 17, 2022",Influencer,499,,INR,
user4729,Product8,Initiated,,"Jun 17, 2022 10:28 pm","Jun 17, 2022",Influencer,499,,INR,
user9287,Product7,Initiated,,"Jun 17, 2022 10:26 pm","Jun 17, 2022",Direct,499,,USD,
user9288,Product13,paid,,"Jun 17, 2022 10:25 pm","Jun 17, 2022",Direct,999,upi,INR,NA
user9289,Product21,paid,,"Jun 17, 2022 10:24 pm","Jun 17, 2022",Email,499,upi,INR,NA
user4729,Product8,Initiated,,"Jun 17, 2022 10:23 pm","Jun 17, 2022",Influencer,499,,INR,
user9291,Product8,paid,,"Jun 17, 2022 10:03 pm","Jun 17, 2022",Email,499,upi,INR,NA
user8322,Product63,paid,,"Jun 17, 2022 10:02 pm","Jun 17, 2022",Direct,499,upi,INR,NA
user8899,Product89,Initiated,,"Jun 17, 2022 09:58 pm","Jun 17, 2022",Email,499,,INR,
user9292,Product4,Initiated,,"Jun 17, 2022 09:55 pm","Jun 17, 2022",Direct,2022,,INR,
user5304,Product3,Initiated,,"Jun 17, 2022 09:46 pm","Jun 17, 2022",Direct,1999,,INR,
user9294,Product8,Initiated,,"Jun 17, 2022 09:43 pm","Jun 17, 2022",Influencer,499,,INR,
user9295,Product10,Initiated,,"Jun 17, 2022 09:41 pm","Jun 17, 2022",Direct,999,,INR,
user5304,Product3,Initiated,,"Jun 17, 2022 09:40 pm","Jun 17, 2022",Direct,1999,,INR,
user9297,Product80,paid,,"Jun 17, 2022 09:29 pm","Jun 17, 2022",Email,499,card,INR,NA
user9298,Product10,paid,,"Jun 17, 2022 09:24 pm","Jun 17, 2022",Direct,999,upi,INR,NA
user9299,Product10,Initiated,,"Jun 17, 2022 09:19 pm","Jun 17, 2022",Direct,999,,INR,
user9297,Product26,paid,,"Jun 17, 2022 09:12 pm","Jun 17, 2022",Email,499,card,INR,NA
user9300,Product8,Initiated,,"Jun 17, 2022 08:56 pm","Jun 17, 2022",Influencer,499,,INR,
user9301,Product10,Initiated,,"Jun 17, 2022 10:40 pm","Jun 17, 2022",Direct,999,,INR,
user9302,Product8,Initiated,,"Jun 17, 2022 10:34 pm","Jun 17, 2022",Influencer,499,,INR,
user4729,Product8,Initiated,,"Jun 17, 2022 10:28 pm","Jun 17, 2022",Influencer,499,,INR,
user9305,Product3,Initiated,,"Jun 17, 2022 10:26 pm","Jun 17, 2022",Direct,1999,,INR,
user4729,Product8,Initiated,,"Jun 17, 2022 10:21 pm","Jun 17, 2022",Influencer,499,,INR,
user9306,Product66,paid,,"Jun 17, 2022 10:18 pm","Jun 17, 2022",Email,499,upi,INR,NA
user9308,Product9,Initiated,,"Jun 17, 2022 10:07 pm","Jun 17, 2022",Direct,999,,INR,
user9309,Product10,Initiated,,"Jun 17, 2022 10:04 pm","Jun 17, 2022",Direct,999,,INR,
user9312,Product8,Initiated,,"Jun 17, 2022 09:38 pm","Jun 17, 2022",Influencer,499,,INR,
user9313,Product8,Initiated,,"Jun 17, 2022 09:35 pm","Jun 17, 2022",Influencer,499,,INR,
user9314,Product8,Initiated,,"Jun 17, 2022 09:32 pm","Jun 17, 2022",Direct,59,,USD,
user9315,Product68,paid,,"Jun 17, 2022 09:21 pm","Jun 17, 2022",Direct,499,upi,INR,NA
user9315,Product68,Initiated,,"Jun 17, 2022 09:04 pm","Jun 17, 2022",Direct,499,,INR,
user9316,Product8,Initiated,,"Jun 17, 2022 08:59 pm","Jun 17, 2022",Influencer,59,,USD,
user9300,Product8,Initiated,,"Jun 17, 2022 08:51 pm","Jun 17, 2022",Influencer,499,,INR,
user9317,Product11,Initiated,Coupon26,"Jun 17, 2022 08:19 pm","Jun 17, 2022",Direct,499,,INR,
user9317,Product11,Initiated,Coupon26,"Jun 17, 2022 08:18 pm","Jun 17, 2022",Direct,499,,INR,
user9319,Product3,Initiated,,"Jun 17, 2022 10:54 pm","Jun 17, 2022",Direct,1999,,INR,
user9320,Product8,Initiated,,"Jun 17, 2022 10:54 pm","Jun 17, 2022",Influencer,499,,INR,
user9321,Product10,paid,,"Jun 17, 2022 10:54 pm","Jun 17, 2022",Direct,999,upi,INR,NA
user9302,Product8,Initiated,,"Jun 17, 2022 10:35 pm","Jun 17, 2022",Influencer,499,,INR,
user9324,Product8,Initiated,,"Jun 17, 2022 10:31 pm","Jun 17, 2022",Direct,499,,INR,
user9325,Product9,paid,,"Jun 17, 2022 10:30 pm","Jun 17, 2022",Direct,999,card,INR,NA
user8724,Product66,Initiated,,"Jun 17, 2022 10:29 pm","Jun 17, 2022",Email,499,,INR,
user4729,Product8,Initiated,,"Jun 17, 2022 10:23 pm","Jun 17, 2022",Influencer,499,,INR,
user9287,Product55,Initiated,,"Jun 17, 2022 10:22 pm","Jun 17, 2022",Direct,49,,USD,
user4729,Product8,Initiated,,"Jun 17, 2022 10:21 pm","Jun 17, 2022",Influencer,499,,INR,
user9287,Product55,Initiated,,"Jun 17, 2022 10:17 pm","Jun 17, 2022",Direct,49,,USD,
user9291,Product29,paid,,"Jun 17, 2022 10:07 pm","Jun 17, 2022",Email,499,upi,INR,NA
user8322,Product44,paid,,"Jun 17, 2022 10:06 pm","Jun 17, 2022",Direct,499,upi,INR,NA
user8899,Product89,Initiated,,"Jun 17, 2022 09:59 pm","Jun 17, 2022",Email,499,,INR,
